"","V180","V35","V8","V143","V209","V151","V249","V74_HK","V16","V79","V236","V193","V81","WEIGHT1A","V164","V150","V118","V47","V213G","I_WOMPOL","V256","V145","V43_16","V43_08","RELATIVISM","V183","V220","V254","V72","V7_CO","V43_24","V219","V43_23","V221","V198","WEIGHT2A","V69","V57","V56","V159","V105","V28","V259","WEIGHT4B","V169","V71","V208","V257C","V48","V210","V42","V253CS","WEIGHT1B","I_TRUSTCOURTS","V12","V213N","V41","V192","EQUALITY","V204","V213H","V168","I_WOMJOB","V257B","V59","V142","V43_03","I_TRUSTPOLICE","V239","V91","V129","V263","V132","V32","V43_12","V213A","V43","V108","V89","V114","V19","V245","V144","WEIGHT2B","V4","V252B","V251","V121","V68","V213L","V39","V21","V133","V97","V202","V33","WEIGHTB","I_HOMOLIB","V157","V194","I_AUTHORITY","I_NATIONALISM","DEFIANCE","I_DEVOUT","COW","V116"
"1654",3,2,1,2,2,1,-4,-4,1,1,1946,1,4,1,2,4,1,5,-4,1,-4,2,-4,-4,0,3,2,2,2,-4,-4,2,-4,9,1,1,3,1,2,9,1,0,0.881600022315979,1,3,4,1,-4,4,2,2,-4,1,0.660000026226044,2,-4,2,7,1,6,-4,1,1,724008,1,3,-4,0.330000013113022,16,9,3,-4,3,0,-4,-4,-4,-4,2,2,1,3,2,1,1,-4,1,5,7,-4,2,2,3,2,5,-2,1,0.444444000720978,10,3,0,0.330000013113022,0.219999998807907,0.330000013113022,230,5
"1655",2,2,1,4,1,1,-3,-4,1,1,1959,1,2,1,2,2,3,6,-4,0,1400,4,-4,-4,0,3,1,2,1,-4,-4,1,-4,2,1,1,1,1,3,10,4,0,1,1,4,2,1,-4,1,3,2,9,1,1,2,-4,2,9,0,5,-4,1,0,-4,1,4,-4,1,19,1,3,-4,2,0,-4,-4,-4,1,2,5,2,3,4,1,1,-4,1,10,7,-4,2,2,2,2,4,0,1,0.333332985639572,10,3,0,0,0,0,360,7
"1656",3,2,3,3,2,3,-3,-4,1,1,1942,2,4,1,2,4,6,6,2,0.660000026226044,1400,3,-4,-4,1,3,1,2,1,-4,-4,1,-4,-4,4,1,1,1,3,9,2,0,0.352598428726196,1,1,3,1,-4,2,2,2,124006,1,0.660000026226044,1,-4,2,5,0.439999997615814,4,3,5,0,-4,2,3,1,0.330000013113022,17,5,2,-4,3,0,-4,-4,-4,1,2,6,2,-3,2,1,1,-4,2,5,9,-4,2,2,3,3,5,0,1,0.444444000720978,4,5,0,0.330000013113022,0.219999998807907,0.330000013113022,20,7
"1657",2,2,3,3,2,1,1,-4,1,1,1973,1,6,1,1,3,5,3,-4,0.330000013113022,1400,2,-4,-4,0,2,2,-4,4,-4,-4,2,-4,9,1,1,2,1,-4,10,4,0,0.86006885766983,1,-4,1,1,-4,4,2,2,840051,1,0.330000013113022,1,-4,2,7,0.77666699886322,4,-4,-4,1,-4,1,3,-4,0.330000013113022,22,10,2,-4,2,0,-4,-4,2,1,3,3,2,-3,3,1,1,-4,2,5,3,-4,2,2,2,3,10,-2,1,1,10,4,0.5,0.330000013113022,0.386667013168335,0.330000013113022,2,5
"1658",1,2,1,-1,1,2,1,-4,2,1,1961,1,6,1,2,3,5,2,-4,0.330000013113022,1400,-1,-4,-4,1,1,-1,3,-1,-4,-4,-1,-4,-1,2,1,-2,1,2,8,3,0,1.27494299411774,0.660000026226044,-1,-1,1,-4,1,2,2,-4,1,0.330000013113022,2,-4,2,9,0.77666699886322,6,-4,-1,1,-4,1,2,-4,0.330000013113022,15,-4,3,-4,3,0,-4,2,-4,1,2,5,2,-3,-1,1,1,-4,2,-1,8,-4,2,1,3,3,5,0,0.915000021457672,0.444444000720978,8,-1,0,0,0,0,160,3
"1659",-1,1,2,2,2,2,1,-4,1,-1,1963,1,-1,1,-1,-1,7,-4,-4,1.77964904969252e-43,-4,-1,-4,-4,1.77964904969252e-43,-1,3,3,-1,-4,-4,3,-4,-1,-1,1,-1,1,6,-1,3,0,1,0.660000026226044,2,-1,-1,-4,-1,-1,1,-4,1,0.330000013113022,2,-4,2,5,1.77964904969252e-43,NA,-4,3,1,-4,-1,3,-4,0,8,-1,4,-4,1,0,-4,-4,1,2,2,-1,2,-1,1,0.660000026226044,1,-4,2,-1,5,-4,1,2,1,3,-1,0,0.745000004768372,1.77964904969252e-43,-1,-1,1,0.330000013113022,0.77666699886322,1,750,1
"1660",-4,2,-4,2,1,1,1,-4,1,1,-4,1,-4,0.660000026226044,2,4,1,8,-4,0.330000013113022,-4,2,-4,-4,0.0780000016093254,-4,-4,-4,3,2,-4,-4,-4,-4,1,0.660000026226044,-4,-4,-4,-4,-4,0,1,0.660000026226044,-4,1,1,-4,-4,1,-4,170002,1,0.330000013113022,2,-4,2,10,0.623049974441528,10,-4,-4,1.77964904969252e-43,-4,1,2,-4,0.330000013113022,14,10,4,-4,1,0,-4,1,-4,-4,-4,-1,1,-4,2,0.660000026226044,-4,5,2,8,-4,-4,1,1,2,3,1,0,0.8299999833107,0,-4,-4,0,0,0.202000007033348,1.77964904969252e-43,100,5
"1661",3,-4,1,-2,2,-2,2,-4,1,1,1975,2,6,1,3,-2,1,-2,-4,1.77964904969252e-43,80,-2,-4,-4,0,2,-4,3,-2,-4,-4,-4,-4,6,5,0.660000026226044,4,-2,0,-2,-2,0,1,0.660000026226044,3,-2,5,-4,3,-2,-4,392002,1,0.330000013113022,1,-4,-4,8,1.77964904969252e-43,10,-4,5,0,-4,3,-2,-4,0.330000013113022,18,-2,-4,-4,2,0,-4,-4,-4,2,4,-2,2,6,-2,0.660000026226044,1,-4,3,9,-2,-4,-4,2,2,3,6,0,0.8299999833107,0.555555999279022,-2,3,1,0.330000013113022,0.663332998752594,0.660000026226044,740,6
"1662",-4,2,2,3,2,2,-4,-4,1,1,1953,-4,5,1,-4,4,8,8,-4,1,1400,3,-4,-4,0,-4,-4,1,1,-4,-4,-4,-4,-4,1,1,1,-4,0,10,-4,0,1.3430187702179,1,-4,2,1,-4,2,-4,2,250033,1,0.660000026226044,2,-4,2,2,1,1,-4,-4,1,-4,1,3,-4,0.330000013113022,21,-4,-2,-4,2,0,-4,-4,-4,-4,4,5,2,7,-1,1,1,-4,-4,7,8,-4,2,1,3,2,10,0,1,1,9,-4,0,0.330000013113022,0.219999998807907,0.330000013113022,220,8
"1663",3,2,3,1,1,1,-3,-4,2,2,1933,2,5,1,2,3,8,4,-4,0.330000013113022,-4,1,-4,-4,0.333332985639572,3,1,1,4,-4,-4,1,-4,6,2,1,3,1,1,9,4,0,0.304969906806946,1,2,1,2,-4,2,3,2,-4,1,0.330000013113022,1,-4,2,5,0.553332984447479,5,-4,1,1,-4,1,2,1,0.330000013113022,18,8,-1,-4,3,0,-4,-4,-4,3,5,5,2,2,1,1,1,-4,1,9,7,-4,2,2,2,3,6,0,1,0.555555999279022,8,4,0.5,0,0.386667013168335,0.660000026226044,255,9
"1664",1,1,2,2,1,2,1,-4,2,1,1969,2,4,1,2,4,7,6,-4,0.660000026226044,1400,2,-4,-4,0,2,1,2,1,-4,-4,-1,-4,5,1,0.660000026226044,1,1,1,9,2,0,0.880627632141113,1,1,2,1,-4,4,4,1,-4,1,0.660000026226044,1,-4,1,4,0.773333013057709,1,-4,5,1,-4,1,2,2,0.660000026226044,23,9,-1,-4,-1,0,-4,-4,-4,1,1,6,2,3,2,1,1,-4,-1,6,6,-4,1,2,2,-1,8,0,1,0.777778029441833,8,4,0,0,0.109999999403954,0.330000013113022,355,4
"1665",1,2,1,2,1,2,1,-4,1,1,1984,1,2,1,3,4,5,5,-4,0.660000026226044,1400,3,-4,-4,0.666666984558105,1,1,3,1,-4,-4,1,-4,9,5,1,4,1,0,8,1,0,0.676898419857025,1,4,2,1,-4,2,1,2,-4,1,1,2,-4,2,10,0.60666698217392,6,-4,1,0.5,-4,1,3,-4,1,21,5,3,-4,4,0,-4,-4,-4,2,1,-2,1,4,2,1,1,-4,1,5,8,-4,2,1,3,3,5,0,1,0.444444000720978,10,3,0,0,0.219999998807907,0.660000026226044,155,9
"1666",1,1,1,3,1,1,-3,-4,1,1,1952,1,4,1,3,-1,8,1,-4,1,520,2,-4,-4,1,1,1,2,4,-4,-4,1,-4,6,1,1,3,1,2,10,4,0,1.10151040554047,1,1,2,1,-4,2,4,2,-4,1,1,1,-4,2,8,1,10,-4,3,1,-4,1,4,-4,1,14,10,3,-4,4,0,-4,-4,-4,2,1,8,2,1,2,1,1,-4,3,3,1,-4,2,2,4,1,1,0,1,0,9,1,0,0,0,0,310,5
"1667",1,2,2,2,1,1,1,-4,1,1,1983,1,2,1,1,4,8,8,-4,0.330000013113022,101,1,-4,-4,0,1,1,1,3,-4,-4,1,-4,9,1,1,1,1,0,9,2,0,1.19338417053223,1,2,1,1,-4,1,2,2,36005,1,0.330000013113022,1,-4,2,10,0.219999998807907,10,-4,1,0,-4,2,2,-4,0.330000013113022,18,10,2,-4,2,0,-4,-4,-4,2,2,8,2,1,2,1,1,-4,1,10,9,-4,2,2,3,3,1,-2,1,0,10,4,0,0,0,0,900,8
"1668",3,2,2,3,1,2,-5,-4,1,1,1963,2,6,1,2,4,8,6,-4,0.660000026226044,1400,2,-4,-4,0.666666984558105,3,1,-4,2,-4,-4,1,-4,3,3,1,1,1,-4,10,4,0,0.600048065185547,1,-4,3,1,-4,2,2,2,840053,1,0.330000013113022,2,-4,2,2,0.886667013168335,5,-4,-4,1,-4,2,3,-4,0.330000013113022,17,5,2,-4,2,0,-4,-4,2,2,3,5,2,5,3,1,1,-4,3,5,5,-4,2,1,4,2,8,-2,1,0.777778029441833,8,5,0,0,0.109999999403954,0.330000013113022,2,6
"1669",1,2,1,2,1,3,1,-4,1,1,1954,2,6,1,2,4,5,5,-4,0.660000026226044,8000,2,-4,-4,0,1,2,-4,3,-4,-4,2,-4,6,10,1,1,1,-4,6,3,0,1.93015456199646,1,-4,1,1,-4,4,3,2,840055,1,0.330000013113022,1,-4,2,8,0.886667013168335,6,-4,-4,1,-4,1,2,-4,0.330000013113022,30,8,2,-4,2,-2,-4,-4,2,1,4,6,2,4,2,1,1,-4,2,5,6,-4,2,1,2,3,1,-2,1,0,6,5,0,0,0.219999998807907,0.660000026226044,2,7
"1670",-1,2,1,-1,-1,2,-3,-4,1,-1,1974,1,6,0.660000026226044,2,3,2,4,-4,1.77964904969252e-43,1400,2,-4,-4,0.666666984558105,-1,2,2,3,-4,-4,2,-4,-1,1,1,1,1,0,6,4,0,1,0.660000026226044,3,1,1,-4,2,-1,2,10,1,0.660000026226044,2,-4,2,10,1.77964904969252e-43,NA,-4,1,0.5,-4,1,3,-4,0.660000026226044,24,10,-1,-4,3,0,-4,-4,-4,1,4,-1,2,8,-1,0.660000026226044,1,-4,3,6,3,-4,2,2,3,3,1,0,0.745000004768372,0,10,1,1.77964904969252e-43,1.77964904969252e-43,1.77964904969252e-43,1.77964904969252e-43,360,3
"1671",3,1,1,3,1,2,-3,-4,1,1,1965,1,6,1,3,4,5,7,-4,0.330000013113022,220,3,-4,-4,1,3,1,1,1,-4,-4,1,-4,5,2,1,1,1,1,9,2,0,1.67322397232056,1,5,3,2,-4,2,2,2,-4,1,0,2,-4,1,10,0.77666699886322,9,-4,1,1,780093,1,2,-4,1,17,3,3,-4,3,0,-4,-4,1,3,1,3,1,2,3,1,1,-4,-1,9,6,-4,2,1,3,2,2,0,1,0.111111000180244,8,1,0,0,0,0,52,7
"1672",3,1,1,3,2,1,2,-4,2,2,1943,1,5,1,3,4,3,5,-4,0.660000026226044,80,3,-4,-4,0,3,1,3,3,-4,-4,1,-4,5,1,1,1,1,2,10,2,0,0.42785832285881,1,4,1,1,-4,2,2,1,2,1,0.660000026226044,1,-4,1,3,0.330000013113022,10,-4,1,0,-4,2,3,-4,0.660000026226044,19,9,4,-4,2,0,-4,-4,-4,2,2,10,2,1,3,1,1,-4,2,9,5,-4,1,2,3,3,1,0,1,0,6,2,0.5,0.330000013113022,0.386667013168335,0.330000013113022,732,9
"1673",1,2,1,3,1,1,-3,-4,2,2,1934,1,1,1,2,4,1,1,-4,0.330000013113022,8000,3,-4,-4,0,2,1,1,4,-4,-4,1,-4,1,1,1,2,1,8,10,2,0,1,1,5,1,1,-4,1,2,2,-4,1,0.330000013113022,1,-4,1,10,0.386667013168335,10,-4,1,0.5,-4,2,3,-4,0.660000026226044,13,10,1,-4,3,0,-4,-4,-4,1,1,1,1,1,3,1,1,-4,2,10,1,-4,2,2,1,3,1,0,1,0,1,1,0.5,0,0.166666999459267,0,800,10
"1674",1,2,2,2,2,2,1,-4,1,1,1951,1,6,1,2,4,5,7,-4,0.660000026226044,1400,2,-4,-4,0.666666984558105,3,2,-4,2,-4,-4,2,-4,5,10,1,1,2,-4,7,2,0,0.270021617412567,1,-4,3,1,-4,2,3,2,840048,1,0.330000013113022,1,-4,2,5,0.773333013057709,6,-4,-4,1,-4,1,3,-4,0.330000013113022,18,5,2,-4,3,-2,-4,-4,2,1,2,5,2,-3,2,1,1,-4,3,4,6,-4,2,2,3,2,5,2,1,0.444444000720978,7,5,0.5,0.330000013113022,0.386667013168335,0.330000013113022,2,6
"1675",4,2,2,1,1,2,1,-4,2,1,1969,1,-4,1,3,3,5,-4,-4,0.660000026226044,725,-4,-4,-4,1,4,-4,1,1,-4,-4,-4,-4,-4,4,1,3,1,4,-4,1,-4,0.983606576919556,1,-4,4,-4,-4,2,-4,-4,3,1,1.77964904969252e-43,1,-4,-4,10,0.773333013057709,10,-4,-4,1,-4,2,2,2,0.660000026226044,14,-4,-4,-4,3,-4,-4,-4,-4,-4,-4,6,2,-4,2,1,1,5,1,-4,6,-4,-4,2,2,3,1,-4,1,0,-4,2,0,0,0,0,90,8
"1676",1,2,1,1,1,1,1,-4,1,2,1956,1,-1,1,1,1,1,-4,-4,0.330000013113022,-4,1,-4,-4,1,1,1,1,4,-4,-4,1,-4,10,1,1,1,2,2,10,1,0,1,1,2,3,4,-4,1,2,2,-4,1,0,1,-4,2,10,0.386667013168335,7,-4,1,0.5,-4,2,1,-4,0,-3,7,1,-4,1,0,-4,-4,2,2,1,1,2,1,1,1,1,-4,2,1,10,-4,2,2,1,-1,4,0,1,0.333332985639572,10,1,0.5,0,0.27666699886322,0.330000013113022,750,1
"1677",1,2,1,2,2,2,1,-4,1,1,1945,1,4,1,3,3,6,3,-4,0.330000013113022,1230,2,-4,-4,1,1,1,2,2,-4,-4,2,-4,4,9,1,1,1,2,7,2,0,1,1,5,1,8,-4,2,2,2,-4,1,0.330000013113022,2,-4,2,8,0.496666997671127,3,-4,1,0.5,891017,2,2,-4,0.330000013113022,-1,6,3,-4,2,0,-4,-4,-4,1,3,-1,2,-3,2,1,1,-4,2,6,2,-4,2,1,3,3,-1,-2,0.915000021457672,1.77964904969252e-43,7,2,0,0.330000013113022,0.219999998807907,0.330000013113022,345,4
"1678",1,2,1,4,1,2,1,-4,1,1,1970,1,5,1,3,4,1,5,-4,0.660000026226044,410,3,-4,-4,0.666666984558105,3,1,2,3,-4,-4,2,-4,5,2,1,3,1,1,10,2,1,1.19338417053223,1,5,2,1,-4,2,1,2,36003,1,0.660000026226044,2,-4,2,10,0.439999997615814,10,-4,1,0,-4,1,4,-4,0.660000026226044,16,7,3,-4,1,0,-4,-4,-4,2,3,5,1,1,3,1,1,-4,2,8,6,-4,2,1,3,1,8,0,1,0.777778029441833,5,4,0.5,0,0.27666699886322,0.330000013113022,900,2
"1679",1,2,1,2,1,1,-3,-4,1,1,1972,2,6,1,3,4,1,8,-4,0.330000013113022,-4,2,-4,-4,0.666666984558105,1,1,2,3,-4,-4,1,-4,4,3,1,1,1,1,6,2,0,1,1,4,1,1,-4,2,3,2,-4,1,0.660000026226044,2,-4,2,10,0.330000013113022,NA,-4,1,0,-4,1,3,-4,0.660000026226044,23,10,3,-4,1,0,-4,-4,2,1,1,5,2,1,2,1,1,-4,4,10,1,-4,2,2,3,3,1,0,0.915000021457672,0,10,2,1,0,0.443332999944687,0.330000013113022,372,6
"1680",1,2,2,-1,2,2,-3,-4,2,-2,1951,1,5,0.660000026226044,3,4,2,5,-4,0.330000013113022,1400,-1,-4,-4,0.666666984558105,3,1,2,-2,-4,-4,1,-4,5,1,1,-2,1,1,10,3,0,1,0.660000026226044,-1,-2,1,-4,1,-2,-2,1,1,1,2,-4,-2,7,0.330000013113022,6,-4,-1,0,-4,1,4,-4,1,14,-1,2,-4,2,0,-4,-4,-4,3,3,-1,1,-3,-1,1,2,-4,2,7,4,-4,2,2,4,-1,1,0,0.915000021457672,0,10,2,1.77964904969252e-43,0.330000013113022,0.664049983024597,1,360,2
"1681",2,2,2,3,2,2,2,-4,2,1,1949,1,4,1,2,3,4,4,-4,0.330000013113022,1400,2,-4,-4,1,3,2,2,3,-4,-4,3,-4,5,4,1,2,1,1,7,2,0,1,1,4,1,3,-4,1,2,2,4,1,0.330000013113022,2,-4,2,10,0.330000013113022,8,-4,1,0,-4,2,2,-4,0.330000013113022,16,7,2,-4,1,0,-4,-4,-4,1,3,5,1,-3,2,1,1,-4,2,7,5,-4,2,1,2,3,3,0,1,0.222222000360489,5,3,0,0.330000013113022,0.330000013113022,0.660000026226044,360,6
"1682",-4,2,-4,4,1,3,1,-4,1,1,-4,1,-4,0.660000026226044,1,3,2,10,-4,0.660000026226044,-4,4,-4,-4,0.527999997138977,-4,-4,-4,2,3,-4,-4,-4,-4,1,0.660000026226044,-4,-4,-4,-4,-4,0,1,0.660000026226044,-4,3,1,-4,-4,3,-4,170002,1,1,1,-4,2,10,0.362100005149841,9,-4,-4,1.77964904969252e-43,-4,2,3,-4,1,11,2,4,-4,3,0,-4,3,-4,-4,-4,-1,1,-4,3,0.660000026226044,-4,6,4,1,-4,-4,2,2,4,3,1,0,0.8299999833107,0,-4,-4,1,0,0.564999997615814,1.77964904969252e-43,100,9
"1683",2,1,1,3,2,4,1,-4,2,1,1983,1,6,1,3,4,6,2,-4,0.330000013113022,1400,3,-4,-4,1,3,3,2,1,-4,-4,1,-4,5,2,1,1,1,0,2,3,0,1.4260185956955,1,1,3,3,-4,2,2,2,-4,1,1,2,-4,2,9,0.496666997671127,9,-4,5,0.5,-4,2,3,-4,1,-2,5,3,-4,4,0,-4,-4,1,1,4,1,2,2,4,1,1,-4,3,6,8,-4,2,1,3,2,6,0,1,0.555555999279022,2,1,0,0.330000013113022,0.109999999403954,0,352,5
"1684",1,1,1,3,-1,1,-3,-4,1,3,1967,1,3,0.660000026226044,3,2,6,7,-4,0.330000013113022,1400,2,-4,-4,1,1,1,3,4,-4,-4,1,-4,4,6,0.660000026226044,1,1,0,8,2,0,0.978704869747162,1,5,3,1,-4,2,1,2,-4,1,0.660000026226044,1,-4,1,7,0.109999999403954,8,-4,2,0,-4,2,4,2,0.330000013113022,18,2,2,-4,3,0,-4,-4,-4,1,2,5,2,6,3,1,1,-4,2,6,6,-4,1,2,2,2,4,0,1,0.333332985639572,6,1,1.77964904969252e-43,1.77964904969252e-43,1.77964904969252e-43,0.330000013113022,355,6
"1685",1,1,1,2,1,2,-3,-4,1,2,1966,1,5,1,2,2,6,8,-4,0.330000013113022,670,2,-4,-4,0,2,1,2,2,-4,-4,2,-4,9,2,1,1,1,0,9,1,0,1,1,4,1,1,-4,1,2,1,-4,1,0.330000013113022,1,-4,2,10,0.443332999944687,10,-4,1,0,-4,2,3,-4,0.660000026226044,18,6,3,-4,2,0,-4,-4,1,1,3,5,2,1,2,1,2,-4,-2,8,5,-4,1,1,3,3,1,0,1,0,7,1,0.5,0,0.166666999459267,0,850,8
"1686",1,2,1,3,2,1,1,-4,1,1,1982,1,6,1,3,1,1,6,-4,0,670,3,-4,-4,0,3,2,3,2,-4,-4,2,-4,10,1,1,1,1,0,10,3,0,1,1,3,1,1,-4,2,2,2,-4,1,0.660000026226044,1,-4,1,10,0.333332985639572,10,-4,1,0,-4,2,2,-4,0.660000026226044,18,10,2,-4,2,0,-4,-4,2,1,2,-1,2,1,3,1,1,-4,2,10,1,-4,2,2,3,3,1,0,1,0,10,1,1,0.330000013113022,0.443332999944687,0,850,1
"1687",-1,1,3,3,3,-1,1,-4,2,-1,1953,2,6,0.660000026226044,-1,-1,-1,10,-4,0.330000013113022,1230,3,-4,-4,1.77964904969252e-43,-1,1,2,-2,-4,-4,1,-4,10,-1,1,-2,2,2,-1,4,2,1,0.660000026226044,-2,-2,-2,-4,3,3,2,-4,1,0.660000026226044,2,-4,2,1,0.386667013168335,NA,-4,-1,0.5,891037,2,3,-4,0.660000026226044,15,-1,-1,-4,3,2,-4,-4,-4,-1,6,10,2,1,3,1,1,-4,1,-1,1,-4,2,2,3,2,-2,-2,0.8299999833107,1.77964904969252e-43,-1,3,1.77964904969252e-43,0.660000026226044,1.77964904969252e-43,1.77964904969252e-43,345,-1
"1688",1,2,1,2,1,1,1,-4,1,1,1982,1,6,1,4,4,5,6,-4,1,1400,2,-4,-4,0,3,1,2,2,-4,-4,1,-4,10,1,1,1,1,2,5,3,0,0.896778106689453,1,4,3,1,76001,4,4,2,-4,1,1,2,-4,2,10,1,10,-4,1,1,76001,3,3,-4,1,17,6,2,-4,2,0,-4,2,-4,1,1,5,1,-3,2,1,1,-4,2,10,8,-4,2,2,3,2,1,0,1,0,10,1,0.5,0,0.386667013168335,0.660000026226044,140,10
"1689",3,1,2,1,1,2,-3,-4,1,1,1976,1,-4,1,3,3,7,7,-4,0.660000026226044,1400,2,-4,-4,1,3,2,-2,4,-4,-4,1,-4,6,6,1,4,2,0,-4,2,0,1,1,5,1,1,-4,2,1,2,-2,1,0.660000026226044,1,-4,2,10,0.439999997615814,10,-4,1,0,380044,1,3,-4,0.660000026226044,14,6,3,-4,4,0,-4,-4,-4,2,-4,-2,1,4,-2,1,1,-4,1,7,6,-4,2,1,4,3,1,-2,1,0,-4,2,0,0,0.219999998807907,0.660000026226044,325,6
"1690",2,1,2,1,1,-4,1,-4,1,1,1975,1,3,1,-4,-4,5,9,-4,0.660000026226044,220,1,-4,-4,0,2,2,2,4,-4,-4,2,-4,-4,2,1,2,1,3,9,2,1,1,1,1,3,1,-4,2,1,1,-4,1,0,2,-4,1,10,0.439999997615814,10,-4,3,0,-4,2,1,-4,0.330000013113022,19,9,2,-4,-4,0,-4,-4,-4,1,1,-1,1,-3,1,1,2,-4,1,9,5,-4,1,1,2,3,1,-4,1,0,9,4,0,0,0,0,517,10
"1691",-4,2,3,4,2,1,-4,-4,1,1,1990,-4,2,1,-4,4,8,7,-4,0,-4,3,-4,-4,0.666666984558105,-4,-4,2,1,-4,-4,-4,-4,-4,1,1,2,-4,0,9,-4,0,0.971994459629059,1,-4,4,1,-4,1,-4,1,528038,1,0.660000026226044,1,-4,2,1,0.553332984447479,7,-4,-4,1,-4,2,2,-4,0.330000013113022,24,-4,4,-4,4,0,-4,-4,-4,-4,6,3,2,-3,4,1,2,-4,-4,2,9,-4,2,2,4,3,1,0,1,0,-1,-4,0.5,0.330000013113022,0.386667013168335,0.330000013113022,210,7
"1692",2,1,1,1,1,1,1,-4,1,1,1938,1,1,1,2,4,9,7,-4,0.330000013113022,1319,2,-4,-4,1,3,1,1,4,-4,-4,1,-4,10,10,1,1,1,7,10,1,0,1,1,5,1,5,-4,2,1,1,-4,1,0,1,-4,1,9,0.77666699886322,6,-4,1,1,704007,3,1,-4,0,18,10,3,-4,1,0,-4,-4,1,2,1,10,2,3,1,1,1,-4,2,6,5,-4,1,1,2,2,5,0,1,0.444444000720978,10,4,0,0,0,0,816,9
"1693",-4,2,1,3,-4,-2,-3,-4,2,1,1942,1,-2,0.660000026226044,3,-2,-2,-2,-4,0.660000026226044,831,3,-4,-4,1.77964904969252e-43,-4,-4,1,-2,-4,-4,-4,-4,-2,-4,1,-2,1,7,-2,-2,0,1.14895355701447,0.660000026226044,-2,-2,-4,-4,-2,-4,2,-2,1,0.660000026226044,2,-4,2,-2,0.439999997615814,NA,-4,-2,0,604019,2,3,-4,0,-3,-2,4,2,3,0,-4,-4,-4,1,-2,-2,2,-1,3,1,1,-4,2,-2,-2,-4,2,2,3,-2,-4,0,0.8299999833107,1.77964904969252e-43,-2,-2,0,1.77964904969252e-43,0.0769999995827675,0,135,-2
"1694",-4,-4,1,-4,1,2,1,-4,2,-4,1976,-4,-4,1,4,2,5,-4,-4,0.330000013113022,70,-4,2,2,1.77964904969252e-43,-4,-4,1,1,-4,-4,-4,-4,-4,-4,1,-4,-4,0,9,-4,-4,1,0.660000026226044,-4,3,-4,-4,-4,-4,-4,6,1,1.77964904969252e-43,1,-4,-4,6,0.330000013113022,10,-4,-4,0,-4,-4,-4,-4,1.77964904969252e-43,-5,-4,-4,1,1,-4,1,-4,-4,-4,-4,-4,1,-4,-4,1,1,-4,2,-4,6,-4,1,1,-4,3,-4,-4,0.8299999833107,1.77964904969252e-43,7,1,0,0,0,0,645,6
"1695",-1,1,2,-1,2,3,-3,-4,1,1,1924,1,4,1,2,2,3,-4,-4,0.330000013113022,-4,-1,-4,-4,0.0780000016093254,3,1,1,-1,-4,-4,1,-4,5,6,1,4,1,5,5,3,2,1,0.660000026226044,1,3,4,-4,2,2,2,-4,1,1,1,-4,2,1,0.219999998807907,10,-4,5,0,-4,2,-1,-4,0.660000026226044,-3,-1,2,-4,3,0,-4,-4,2,1,2,-1,2,5,-1,1,1,-4,2,10,5,-4,1,2,2,-1,10,0,0.8299999833107,1,-1,2,0,0.330000013113022,0.219999998807907,0.330000013113022,750,1
"1696",1,2,2,1,2,2,-3,-4,2,1,1962,2,3,1,3,4,1,5,-4,0,1400,4,-4,-4,0.333332985639572,1,1,1,1,-4,-4,1,-4,1,1,1,1,1,2,10,3,2,1.87830495834351,1,5,2,1,-4,1,2,1,-4,1,0.660000026226044,2,-4,1,6,0.219999998807907,5,-4,1,0,-4,2,2,-4,0.660000026226044,25,5,3,-4,3,0,-4,-4,-4,2,5,6,2,2,2,1,1,-4,4,6,4,-4,2,1,3,3,1,-4,1,0,8,4,0,0.330000013113022,0.219999998807907,0.330000013113022,369,9
"1697",2,2,1,1,1,3,1,-4,1,1,1959,1,3,1,2,2,4,7,-4,0,1290,1,-4,2,1,2,-4,1,1,-4,-4,-4,-4,-4,3,1,4,1,7,7,2,1,1,1,-4,3,1,364035,2,2,-4,-4,1,0.330000013113022,1,2,1,-2,0,10,-4,-4,0,364000,2,1,-4,0,15,-4,-4,-4,1,1,-4,-4,-4,1,1,-4,1,9,1,1,1,-4,2,6,7,-4,2,2,3,-4,4,-4,1,0.333332985639572,7,1,0,0,0,0,630,5
"1698",1,2,4,2,1,1,2,-4,1,1,1944,1,6,1,2,4,8,7,-4,1,101,2,-4,-4,0.666666984558105,3,1,1,2,-4,-4,1,-4,7,1,1,3,2,2,5,2,0,1.19338417053223,1,5,4,1,-4,4,1,2,36010,1,0.660000026226044,1,-4,2,3,0.833333015441895,5,-4,2,0.5,-4,2,3,-4,0.330000013113022,17,9,1,-4,3,0,-4,-4,-4,4,2,7,2,8,2,1,1,-4,1,5,10,-4,2,2,3,2,10,0,1,1,10,5,0.5,0,0.27666699886322,0.330000013113022,900,5
"1699",2,2,1,1,1,1,1,-4,1,1,1963,1,2,1,2,4,5,3,1,0.660000026226044,1400,1,-4,-4,0.333332985639572,-1,1,1,4,-4,-4,2,-4,-4,1,1,1,2,3,9,1,2,0.704696834087372,1,2,2,1,-4,4,2,2,124030,1,0.330000013113022,1,-4,2,7,0.886667013168335,3,3,1,1,-4,1,2,2,0,19,8,2,-4,2,0,-4,-4,-4,4,4,-1,2,3,1,1,1,-4,1,7,8,-4,2,2,2,2,8,0,1,0.777778029441833,9,4,0,0,0.109999999403954,0.330000013113022,20,2
